Time slots ,Solar,Solar2
3560,825,456.862
3561,901,690.36
3562,944,886.898
3563,969,1030.667
3564,962,1100.77
3565,961,1103.94
3566,946,1033.803
3567,924,898.569
3568,871,704.555
3569,779,474.546
3570,622,238.013
3571,289,66.653
3572,0,38
3573,0,38
3574,0,38
3575,0,38
3576,0,38
3577,0,38
3578,0,38
3579,0,38
3580,0,38
3581,0,38
3582,265,59.775
3583,608,212.762
3584,755,444.982
3585,834,673.421
3586,883,865.563
3587,911,1005.571
3588,438,881.128
3589,163,720.537
3590,19,353.634
3591,0,90.372
3592,620,651.985
3593,650,446.896
3594,491,227.241
3595,257,65.785
3596,0,38
3597,0,38
3598,0,38
3599,0,38
3600,0,38
3601,0,38
3602,0,38
3603,0,38
3604,0,38
3605,0,38
3606,252,59.749
3607,616,212.211
3608,781,446.655
3609,869,677.319
3610,919,873.852
3611,947,1016.284
3612,958,1091.823
3613,550,1020.181
3614,571,957.392
3615,31,389.451
3616,12,243.857
3617,3,178.584
3618,648,242.821
3619,330,65.458
3620,0,38
3621,0,38
3622,0,38
3623,0,38
3624,0,38
3625,0,38
3626,0,38
3627,0,38
3628,0,38
3629,0,38
3630,296,59.757
3631,660,218.38
3632,814,459.055
3633,898,694.914
3634,945,893.927
3635,972,1039.605
3636,979,1115.866
3637,980,1120.502
3638,968,1051.688
3639,937,913.276
3640,706,673.289
3641,817,488.928
3642,679,247.293
3643,352,65.363
3644,0,38
3645,0,38
3646,0,38
3647,0,38
3648,0,38
3649,0,38
3650,0,38
3651,0,38
3652,0,38
3653,0,38
3654,301,59.745
3655,659,217.021
3656,811,455.417
3657,894,688.908
3658,940,887.355
3659,966,1030.527
3660,975,1106.498
3661,975,1111.277
3662,962,1042.016
3663,948,909.385
3664,326,551.492
3665,259,364.487
3666,670,245.952
3667,343,66.216
3668,0,38
3669,0,38
3670,0,38
3671,0,38
3672,0,38
3673,0,38
3674,0,38
3675,0,38
3676,0,38
3677,0,38
3678,0,43.672
3679,6,130.585
3680,715,429.449
3681,173,454.876
3682,489,767.27
3683,920,1009.556
3684,916,1080.335
3685,427,966.265
3686,391,841.535
3687,0,98.003
3688,147,456.616
3689,302,377.256
3690,481,225.914
3691,131,76.03
3692,0,38
3693,0,38
3694,0,38
3695,0,38
3696,0,38
3697,0,38
3698,0,38
3699,0,38
3700,0,38
3701,0,38
3702,183,63.654
3703,536,210.447
3704,708,434.827
3705,813,661.666
3706,865,851.328
3707,895,991.978
3708,900,1065.145
3709,902,1069.918
3710,888,1004.529
3711,871,874.726
3712,169,470.894
3713,0,59.817
3714,0,43.679
3715,0,70.587
3716,0,38
3717,0,38
3718,0,38
3719,0,38
3720,0,38
3721,0,38
3722,0,38
3723,0,38
3724,0,38
3725,0,38
3726,223,62.031
3727,574,209.705
3728,734,436.463
3729,828,664.481
3730,877,855.368
3731,907,996.547
3732,914,1070.694
3733,923,1080.639
3734,917,1018.705
3735,882,886.747
3736,366,570.021
3737,346,397.293
3738,486,228.952
3739,178,71.186
3740,0,38
3741,0,38
3742,0,38
3743,0,38
3744,0,38
3745,0,38
3746,0,38
3747,0,38
3748,0,38
3749,0,38
3750,0,61.688
3751,251,182.801
3752,800,443.063
3753,824,671.337
3754,803,850.125
3755,959,1031.73
3756,968,1106.598
3757,962,1109.023
3758,533,946.151
3759,604,834.706
3760,204,493.689
3761,154,327.982
3762,224,202.281
3763,51,74.019
3764,0,38
3765,0,38
3766,0,38
3767,0,38
3768,0,38
3769,0,38
3770,0,38
3771,0,38
3772,0,38
3773,0,38
3774,246,62.858
3775,627,217.012
3776,788,455.24
3777,874,688.895
3778,928,887.666
3779,961,1033
3780,968,1110.077
3781,971,1116.648
3782,965,1052.355
3783,956,921.762
3784,916,730.093
3785,842,498.603
3786,710,257.801
3787,392,66.718
3788,0,38
3789,0,38
3790,0,38
3791,0,38
3792,0,38
3793,0,38
3794,0,38
3795,0,38
3796,0,38
3797,0,38
3798,319,59.707
3799,674,217.743
3800,820,454.226
3801,896,686.64
3802,939,882.876
3803,963,1026.363
3804,964,1100.859
3805,961,1105.602
3806,944,1036.805
3807,905,900.201
3808,847,709.172
3809,753,479.594
3810,598,247.747
3811,285,70.318
3812,0,38
3813,0,38
3814,0,38
3815,0,38
3816,0,38
3817,0,38
3818,0,38
3819,0,38
3820,0,38
3821,0,38
3822,45,65.083
3823,257,202.531
3824,472,405.456
3825,761,644.298
3826,845,842.126
3827,891,982.773
3828,905,1059.294
3829,913,1068.88
3830,906,1007.447
3831,218,630.355
3832,202,493.526
3833,274,374.202
3834,411,225.674
3835,189,71.837
3836,0,38
3837,0,38
3838,0,38
3839,0,38
3840,0,38
3841,0,38
3842,0,38
3843,0,38
3844,0,38
3845,0,38
3846,218,62.84
3847,550,208.291
3848,712,431.644
3849,818,658.332
3850,877,850.496
3851,912,992.626
3852,923,1068.782
3853,925,1074.68
3854,915,1010.943
3855,884,880.662
3856,842,699.829
3857,222,356.299
3858,309,216.093
3859,342,68.333
3860,0,38
3861,0,38
3862,0,38
3863,0,38
3864,0,38
3865,0,38
3866,0,38
3867,0,38
3868,0,38
3869,0,38
3870,190,63.647
3871,532,207.446
3872,697,427.834
3873,798,650.319
3874,847,836.992
3875,881,976.584
3876,269,810.112
3877,17,313.342
3878,112,615.171
3879,413,734.892
3880,6,191.371
3881,0,60.768
3882,0,76.885
3883,0,71.662
3884,0,38
3885,0,38
3886,0,38
3887,0,38
3888,0,38
3889,0,38
3890,0,38
3891,0,38
3892,0,38
3893,0,38
3894,217,63.665
3895,556,210.493
3896,717,434.554
3897,826,663.063
3898,877,855.218
3899,906,995.975
3900,916,1071.927
3901,915,1077.127
3902,902,1012.67
3903,875,883.648
3904,584,648.405
3905,747,478.188
3906,609,248.73
3907,313,71.057
3908,0,38
3909,0,38
3910,0,38
3911,0,38
3912,0,38
3913,0,38
3914,0,38
3915,0,38
3916,0,38
3917,0,38
3918,209,62.84
3919,567,208.314
3920,732,433.398
3921,825,661.838
3922,879,855.257
3923,911,998.122
3924,929,1078.531
3925,933,1086.99
3926,924,1024.44
3927,896,893.298
3928,848,709.165
3929,765,485.188
3930,617,253.012
3931,311,71.786
3932,0,38
3933,0,38
3934,0,38
3935,0,38
3936,0,38
3937,0,38
3938,0,38
3939,0,38
3940,0,38
3941,0,38
3942,203,62.84
3943,561,206.795
3944,727,431.744
3945,819,658.524
3946,871,849.383
3947,907,993.066
3948,922,1071.414
3949,927,1080.037
3950,918,1018.026
3951,889,887.922
3952,843,705.403
3953,762,482.474
3954,624,252.368
3955,325,70.9
3956,0,38
3957,0,38
3958,0,38
3959,0,38
3960,0,38
3961,0,38
3962,0,38
3963,0,38
3964,0,38
3965,0,38
3966,263,61.619
3967,627,208.894
3968,783,439.805
3969,857,666.058
3970,898,857.338
3971,917,995.871
3972,916,1068.2
3973,904,1071.806
3974,877,1004.283
3975,709,866.612
3976,566,645.322
3977,35,249.72
3978,3,140.754
3979,0,73.43
3980,0,38
3981,0,38
3982,0,38
3983,0,38
3984,0,38
3985,0,38
3986,0,38
3987,0,38
3988,0,38
3989,0,38
3990,116,64.473
3991,343,189.547
3992,700,421.502
3993,793,644.301
3994,843,832.143
3995,872,971.104
3996,878,1045.276
3997,457,978.621
3998,0,73.28
3999,0,79.894
4000,0,118.895
4001,50,266.81
4002,63,173.573
4003,0,73.454
4004,0,38
4005,0,38
4006,0,38
4007,0,38
4008,0,38
4009,0,38
4010,0,38
4011,0,38
4012,0,38
4013,0,38
4014,51,66.583
4015,309,183.166
4016,99,276.589
4017,614,615.074
4018,683,821.515
4019,584,902.896
4020,424,954.543
4021,498,998.105
4022,504,935.477
4023,548,820.741
4024,564,645.69
4025,335,397.246
4026,353,244.429
4027,148,82.859
4028,0,38
4029,0,38
4030,0,38
4031,0,38
4032,0,38
4033,0,38
4034,0,38
4035,0,38
4036,0,38
4037,0,38
4038,239,62.06
4039,601,207.391
4040,765,437.458
4041,859,667.394
4042,912,864.747
4043,943,1009.459
4044,963,1092.019
4045,969,1103.684
4046,963,1042.898
4047,948,915.012
4048,909,729.375
4049,840,502.903
4050,717,265.739
4051,430,66.927
4052,0,38
4053,0,38
4054,0,38
4055,0,38
4056,0,38
4057,0,38
4058,0,38
4059,0,38
4060,0,38
4061,0,38
4062,291,59.77
4063,652,208.454
4064,804,443.862
4065,634,617.793
4066,892,857.391
4067,951,1012.406
4068,951,1086.992
4069,949,1092.857
4070,935,1028.943
4071,597,836.327
4072,852,714.002
4073,772,491.064
4074,628,258.981
4075,331,73.507
4076,0,38
4077,0,38
4078,0,38
4079,0,38
4080,0,38
4081,0,38
4082,0,38
4083,0,38
4084,0,38
4085,0,38
4086,213,62.059
4087,562,203.222
4088,719,424.973
4089,811,648.078
4090,857,835.337
4091,883,973.885
4092,880,1044.644
4093,873,1049.957
4094,8,189.842
4095,43,431.1
4096,65,384.865
4097,490,432.252
4098,87,183.026
4099,0,72.702
4100,0,38
4101,0,38
4102,0,38
4103,0,38
4104,0,38
4105,0,38
4106,0,38
4107,0,38
4108,0,38
4109,0,38
4110,207,62.063
4111,564,201.197
4112,729,423.596
4113,827,650.342
4114,880,843.104
4115,910,984.402
4116,920,1062.338
4117,923,1072.304
4118,913,1011.973
4119,880,883.366
4120,835,703.941
4121,758,484.878
4122,632,256.313
4123,351,70.692
4124,0,38
4125,0,38
4126,0,38
4127,0,38
4128,0,38
4129,0,38
4130,0,38
4131,0,38
4132,0,38
4133,0,38
4134,202,62.069
4135,550,200.12
4136,714,420.807
4137,812,645.572
4138,863,836.199
4139,892,976.596
4140,901,1052.437
4141,900,1061.39
4142,885,1000.81
4143,0,63.699
4144,0,57.952
4145,0,117.862
4146,114,190.971
4147,37,81.408
4148,0,38
4149,0,38
4150,0,38
4151,0,38
4152,0,38
4153,0,38
4154,0,38
4155,0,38
4156,0,38
4157,0,38
4158,124,61.214
4159,550,199.617
4160,726,422.153
4161,826,650.578
4162,884,846.311
4163,918,992.074
4164,911,1067.904
4165,917,1080.16
4166,910,1022.453
4167,894,898.71
4168,844,716.99
4169,758,492.711
4170,640,263.038
4171,345,74.176
4172,0,38
4173,0,38
4174,0,38
4175,0,38
4176,0,38
4177,0,38
4178,0,38
4179,0,38
4180,0,38
4181,0,38
4182,280,58.916
4183,634,201.493
4184,790,433.981
4185,873,662.543
4186,919,857.423
4187,944,1001.572
4188,943,1076.763
4189,945,1086.551
4190,934,1025.619
4191,899,896.46
4192,856,713.714
4193,782,493.834
4194,654,262.177
4195,362,72.565
4196,0,38
4197,0,38
4198,0,38
4199,0,38
4200,0,38
4201,0,38
4202,0,38
4203,0,38
4204,0,38
4205,0,38
4206,211,60.465
4207,561,198.611
4208,721,420.888
4209,809,645.078
4210,859,834.746
4211,889,977.047
4212,910,1057.222
4213,915,1068.886
4214,909,1012.494
4215,890,888.587
4216,849,709.668
4217,775,492.175
4218,645,261.493
4219,363,72.847
4220,0,38
4221,0,38
4222,0,38
4223,0,38
4224,0,38
4225,0,38
4226,0,38
4227,0,38
4228,0,38
4229,0,38
4230,252,59.903
4231,615,200.777
4232,776,431.986
4233,865,662.439
4234,917,860.973
4235,948,1008.705
4236,954,1088.45
4237,959,1101.69
4238,950,1041.275
4239,917,910.312
4240,876,727.159
4241,802,503.315
4242,666,267.01
4243,369,75.084
4244,0,38
4245,0,38
4246,0,38
4247,0,38
4248,0,38
4249,0,38
4250,0,38
4251,0,38
4252,0,38
4253,0,38
4254,134,62.084
4255,497,194.209
4256,681,410.496
4257,786,635.015
4258,845,826.971
4259,880,971.442
4260,897,1051.353
4261,904,1064.281
4262,898,1007.876
4263,884,885.657
4264,755,700.677
4265,150,336.325
4266,0,140.21
4267,0,47.459
4268,0,38
4269,0,38
4270,0,38
4271,0,38
4272,0,38
4273,0,38
4274,0,38
4275,0,38
4276,0,38
4277,0,38
4278,142,61.278
4279,469,190.823
4280,634,402.755
4281,768,625.584
4282,832,818.93
4283,873,960.097
4284,869,1035.63
4285,882,1050.559
4286,881,996.308
4287,851,873.639
4288,4,179.659
4289,0,102.614
4290,0,78.787
4291,0,71.092
4292,0,38
4293,0,38
4294,0,38
4295,0,38
4296,0,38
4297,0,38
4298,0,38
4299,0,38
4300,0,38
4301,0,38
4302,196,58.87
4303,546,192.1
4304,706,409.714
4305,798,632.436
4306,847,821.057
4307,877,963.591
4308,486,916.625
4309,902,1057.025
4310,896,1000.98
4311,874,879.451
4312,30,324.878
4313,381,415.559
4314,262,220.902
4315,333,71.741
4316,0,38
4317,0,38
4318,0,38
4319,0,38
4320,0,38
4321,0,38
4322,0,38
4323,0,38
4324,0,38
4325,0,38
4326,189,58.877
4327,548,191.916
4328,718,412.957
4329,816,638.896
4330,867,831.434
4331,899,976.552
4332,910,1057.501
4333,918,1072.1
4334,912,1015.37
4335,879,889.975
4336,838,712.149
4337,762,492.874
4338,697,269.553
4339,400,72.42
4340,0,38
4341,0,38
4342,0,38
4343,0,38
4344,0,38
4345,0,38
4346,0,38
4347,0,38
4348,0,38
4349,0,38
4350,235,58.138
4351,607,196.531
4352,771,426.934
4353,859,657.184
4354,911,856.523
4355,941,1003.634
4356,954,1085.904
4357,956,1097.182
4358,944,1036.873
4359,88,513.893
4360,679,681.528
4361,599,460.687
4362,645,267.069
4363,356,76.147
4364,0,38
4365,0,38
4366,0,38
4367,0,38
4368,0,38
4369,0,38
4370,0,38
4371,0,38
4372,0,38
4373,0,38
4374,157,58.883
4375,156,160.989
4376,0,92.124
4377,9,219.351
4378,663,807.016
4379,386,807.437
4380,442,962.54
4381,642,1012.011
4382,888,1009.429
4383,869,886.703
4384,520,627.47
4385,744,489.284
4386,599,261.971
4387,318,76.811
4388,0,38
4389,0,38
4390,0,38
4391,0,38
4392,0,38
4393,0,38
4394,0,38
4395,0,38
4396,0,38
4397,0,38
4398,83,59.729
4399,400,179.001
4400,259,326.813
4401,504,567.513
4402,865,828.088
4403,896,971.69
4404,907,1050.164
4405,902,1058.29
4406,883,997.462
4407,853,874.028
4408,808,697.846
4409,740,484.116
4410,602,258.329
4411,210,75.245
4412,0,38
4413,0,38
4414,0,38
4415,0,38
4416,0,38
4417,0,38
4418,0,38
4419,0,38
4420,0,38
4421,0,38
4422,264,54.559
4423,618,188.076
4424,773,412.255
4425,855,636.593
4426,903,829.552
4427,931,973.51
4428,946,1055.843
4429,949,1068.619
4430,940,1010.715
4431,920,888.327
4432,550,651.204
4433,26,240.183
4434,167,206.12
4435,0,66.451
4436,0,38
4437,0,38
4438,0,38
4439,0,38
4440,0,38
4441,0,38
4442,0,38
4443,0,38
4444,0,38
4445,0,38
4446,71,57.336
4447,650,188.866
4448,728,408.723
4449,870,640.205
4450,915,834.617
4451,942,980.432
4452,954,1061.859
4453,957,1074.9
4454,949,1016.623
4455,929,892.293
4456,42,351.536
4457,20,228.979
4458,35,166.322
4459,156,78.732
4460,0,38
4461,0,38
4462,0,38
4463,0,38
4464,0,38
4465,0,38
4466,0,38
4467,0,38
4468,0,38
4469,0,38
4470,0,38
4471,0,53.149
4472,0,49.374
4473,289,495.923
4474,476,737.408
4475,290,754.433
4476,939,1052.447
4477,937,1064.526
4478,449,915.218
4479,18,319.079
4480,300,556.756
4481,407,424.849
4482,650,259.668
4483,388,71.493
4484,0,38
4485,0,38
4486,0,38
4487,0,38
4488,0,38
4489,0,38
4490,0,38
4491,0,38
4492,0,38
4493,0,38
4494,231,53.727
4495,639,187.8
4496,783,413.53
4497,92,379.395
4498,899,832.867
4499,925,976.169
4500,936,1056.739
4501,935,1067.924
4502,924,1010.26
4503,903,886.978
4504,863,708.989
4505,796,492.493
4506,2,142.599
4507,421,70.062
4508,0,38
4509,0,38
4510,0,38
4511,0,38
4512,0,38
4513,0,38
4514,0,38
4515,0,38
4516,0,38
4517,0,38
4518,234,54.654
4519,593,184.738
4520,750,408.955
4521,835,633.896
4522,884,828.059
4523,913,973.368
4524,926,1055.175
4525,927,1067.369
4526,917,1011.176
4527,893,888.213
4528,851,709.4
4529,780,492.316
4530,646,262.062
4531,377,72.527
4532,0,38
4533,0,38
4534,0,38
4535,0,38
4536,0,38
4537,0,38
4538,0,38
4539,0,38
4540,0,38
4541,0,38
4542,243,53.788
4543,609,183.029
4544,763,407.633
4545,847,631.835
4546,893,825.916
4547,917,969.094
4548,927,1048.521
4549,923,1058.928
4550,907,999.347
4551,477,801.059
4552,6,191.557
4553,0,92.141
4554,30,163.465
4555,0,76.085
4556,0,38
4557,0,38
4558,0,38
4559,0,38
4560,0,38
4561,0,38
4562,0,38
4563,0,38
4564,0,38
4565,0,38
4566,0,38
4567,0,46.517
4568,493,370.388
4569,143,418.038
4570,291,641.963
4571,135,624.752
4572,370,866.422
4573,337,850.852
4574,229,693.434
4575,44,413.852
4576,0,76.024
4577,40,259.92
4578,581,256.955
4579,327,74.087
4580,0,38
4581,0,38
4582,0,38
4583,0,38
4584,0,38
4585,0,38
4586,0,38
4587,0,38
4588,0,38
4589,0,38
4590,0,38
4591,0,44.623
4592,0,120.655
4593,3,178.697
4594,10,229.074
4595,12,227.816
4596,28,447.607
4597,82,607.759
4598,468,842.528
4599,76,479.816
4600,75,393.507
4601,811,498.111
4602,694,267.422
4603,437,68.625
4604,0,38
4605,0,38
4606,0,38
4607,0,38
4608,0,38
4609,0,38
4610,0,38
4611,0,38
4612,0,38
4613,0,38
4614,263,52.113
4615,642,185.4
4616,796,415.06
4617,876,645.29
4618,923,843.885
4619,950,992.315
4620,961,1076.767
4621,963,1089.973
4622,954,1032.098
4623,930,906.088
4624,891,724.182
4625,825,503.732
4626,703,268.813
4627,443,68.681
4628,0,38
4629,0,38
4630,0,38
4631,0,38
4632,0,38
4633,0,38
4634,0,38
4635,0,38
4636,0,38
4637,0,38
4638,212,52.997
4639,600,180.425
4640,764,407.134
4641,850,634.429
4642,900,832.045
4643,463,807.699
4644,942,1061.563
4645,943,1073.674
4646,934,1016.863
4647,910,893.005
4648,80,406.767
4649,0,162.338
4650,0,50.31
4651,415,69.313
4652,0,38
4653,0,38
4654,0,38
4655,0,38
4656,0,38
4657,0,38
4658,0,38
4659,0,38
4660,0,38
4661,0,38
4662,0,38.944
4663,0,48.41
4664,0,54.115
4665,377,526.392
4666,510,751.749
4667,374,793.53
4668,36,486.672
4669,453,980.221
4670,914,1010.589
4671,888,887.226
4672,845,709.063
4673,530,445.328
4674,374,236.161
4675,383,69.909
4676,0,38
4677,0,38
4678,0,38
4679,0,38
4680,0,38
4681,0,38
4682,0,38
4683,0,38
4684,0,38
4685,0,38
4686,0,53.159
4687,0,111.035
4688,656,388.729
4689,294,493.004
4690,167,537.587
4691,213,695.303
4692,165,670.569
4693,928,1062.829
4694,160,678.634
4695,883,880.563
4696,0,67.461
4697,516,446.552
4698,0,94.966
4699,244,73.488
4700,0,38
4701,0,38
4702,0,38
4703,0,38
4704,0,38
4705,0,38
4706,0,38
4707,0,38
4708,0,38
4709,0,38
4710,0,52.209
4711,381,166.114
4712,650,388.039
4713,799,618.563
4714,526,757.699
4715,880,956.803
4716,892,1038.621
4717,436,971.307
4718,162,679.828
4719,45,439.002
4720,0,140.831
4721,0,122.625
4722,0,130.289
4723,0,65.504
4724,0,38
4725,0,38
4726,0,38
4727,0,38
4728,0,38
4729,0,38
4730,0,38
4731,0,38
4732,0,38
4733,0,38
4734,0,61.254
4735,524,173.52
4736,676,388.062
4737,800,618.011
4738,858,813.554
4739,891,960.078
4740,906,1043.887
4741,908,1057.936
4742,22,385.266
4743,460,791.417
4744,268,542.229
4745,19,226.023
4746,0,121.099
4747,0,46.512
4748,0,38
4749,0,38
4750,0,38
4751,0,38
4752,0,38
4753,0,38
4754,0,38
4755,0,38
4756,0,38
4757,0,38
4758,0,50.31
4759,34,127.806
4760,428,353.891
4761,844,628.815
4762,891,826.201
4763,916,971.994
4764,927,1054.964
4765,924,1067.412
4766,910,1009.968
4767,895,888.962
4768,269,543.166
4769,794,493.733
4770,205,211.062
4771,164,75.44
4772,0,38
4773,0,38
4774,0,38
4775,0,38
4776,0,38
4777,0,38
4778,0,38
4779,0,38
4780,0,38
4781,0,38
4782,0,57.876
4783,0,68.331
4784,765,400.266
4785,854,629.633
4786,900,827.21
4787,924,972.483
4788,196,741.072
4789,932,1068.919
4790,16,299.009
4791,35,410.38
4792,13,245.139
4793,4,185.046
4794,333,229.062
4795,163,75.32
4796,0,38
4797,0,38
4798,0,38
4799,0,38
4800,0,38
4801,0,38
4802,0,38
4803,0,38
4804,0,38
4805,0,38
4806,0,42.726
4807,54,131.543
4808,442,354.314
4809,81,361.895
4810,183,567.398
4811,413,833.659
4812,944,1054.455
4813,942,1067.342
4814,30,401.762
4815,2,155.115
4816,13,255.696
4817,0,87.381
4818,39,164.124
4819,0,51.251
4820,0,38
4821,0,38
4822,0,38
4823,0,38
4824,0,38
4825,0,38
4826,0,38
4827,0,38
4828,0,38
4829,0,38
4830,0,56.969
4831,344,160.164
4832,349,334.212
4833,381,509.756
4834,908,825.513
4835,115,594.5
4836,293,823.05
4837,947,1073.86
4838,23,392.305
4839,37,416.262
4840,0,78.876
4841,326,401.169
4842,266,218.809
4843,401,65.476
4844,0,38
4845,0,38
4846,0,38
4847,0,38
4848,0,38
4849,0,38
4850,0,38
4851,0,38
4852,0,38
4853,0,38
4854,189,48.895
4855,605,173.005
4856,771,400.656
4857,860,631.895
4858,315,649.991
4859,933,978.597
4860,945,1062.468
4861,944,1075.455
4862,933,1018.674
4863,909,894.233
4864,221,514.19
4865,254,377.624
4866,0,106.27
4867,0,39.89
4868,0,38
4869,0,38
4870,0,38
4871,0,38
4872,0,38
4873,0,38
4874,0,38
4875,0,38
4876,0,38
4877,0,38
4878,192,48.085
4879,603,171.343
4880,765,398.097
4881,852,628.07
4882,900,826.756
4883,929,976.35
4884,944,1061.985
4885,946,1076.982
4886,936,1019.976
4887,915,895.549
4888,874,715.161
4889,804,494.171
4890,673,259.912
4891,392,64.959
4892,0,38
4893,0,38
4894,0,38
4895,0,38
4896,0,38
4897,0,38
4898,0,38
4899,0,38
4900,0,38
4901,0,38
4902,212,47.971
4903,629,171.855
4904,788,401.629
4905,868,632.517
4906,913,832.956
4907,939,983.769
4908,949,1068.414
4909,948,1082.542
4910,936,1025.519
4911,911,900.664
4912,868,718.318
4913,185,349.98
4914,456,239.461
4915,0,68.096
4916,0,38
4917,0,38
4918,0,38
4919,0,38
4920,0,38
4921,0,38
4922,0,38
4923,0,38
4924,0,38
4925,0,38
4926,0,55.066
4927,576,169.829
4928,749,398.478
4929,836,628.514
4930,883,827.124
4931,414,832.549
4932,40,498.338
4933,921,1074.24
4934,910,1016.487
4935,881,890.986
4936,834,708.484
4937,757,488.322
4938,609,254.905
4939,308,67.985
4940,0,38
4941,0,38
4942,0,38
4943,0,38
4944,0,38
4945,0,38
4946,0,38
4947,0,38
4948,0,38
4949,0,38
4950,0,54.115
4951,547,168.129
4952,724,394.701
4953,823,626.305
4954,881,828.825
4955,105,580.582
4956,935,1070.801
4957,939,1086.726
4958,499,942.508
4959,535,827.882
4960,42,343.962
4961,788,496.865
4962,649,259.542
4963,341,65.901
4964,0,38
4965,0,38
4966,0,38
4967,0,38
4968,0,38
4969,0,38
4970,0,38
4971,0,38
4972,0,38
4973,0,38
4974,92,47.914
4975,508,166.956
4976,692,390.083
4977,789,620.204
4978,848,819.433
4979,883,969.369
4980,900,1055.833
4981,905,1071.301
4982,896,1014.122
4983,866,887.992
4984,819,707.953
4985,0,120.718
4986,418,233.419
4987,243,67.501
4988,0,38
4989,0,38
4990,0,38
4991,0,38
4992,0,38
4993,0,38
4994,0,38
4995,0,38
4996,0,38
4997,0,38
4998,0,50.312
4999,364,155.411
5000,737,393.395
5001,829,623.437
5002,881,823.3
5003,910,972.289
5004,924,1059.04
5005,926,1073.846
5006,915,1016.527
5007,888,890.642
5008,842,708.069
5009,487,436.817
5010,0,65.484
5011,262,65.795
5012,0,38
5013,0,38
5014,0,38
5015,0,38
5016,0,38
5017,0,38
5018,0,38
5019,0,38
5020,0,38
5021,0,38
5022,0,51.263
5023,551,165.038
5024,729,392.211
5025,822,622.339
5026,873,822.422
5027,902,971.521
5028,916,1056.721
5029,917,1072.408
5030,906,1014.447
5031,888,891.871
5032,851,711.117
5033,783,490.893
5034,654,254.817
5035,354,62.856
5036,0,38
5037,0,38
5038,0,38
5039,0,38
5040,0,38
5041,0,38
5042,0,38
5043,0,38
5044,0,38
5045,0,38
5046,124,45.749
5047,577,166.593
5048,756,397.38
5049,854,632.462
5050,906,836.195
5051,936,988.706
5052,953,1076.527
5053,956,1091.687
5054,948,1034.387
5055,925,908.833
5056,885,723.889
5057,819,499.833
5058,696,260.873
5059,406,60.203
5060,0,38
5061,0,38
5062,0,38
5063,0,38
5064,0,38
5065,0,38
5066,0,38
5067,0,38
5068,0,38
5069,0,38
5070,155,44.989
5071,617,167.742
5072,784,399.904
5073,872,635.176
5074,918,838.673
5075,942,989.519
5076,390,910.36
5077,378,898.247
5078,417,891.874
5079,917,902.29
5080,872,717.051
5081,796,492.375
5082,40,158.919
5083,0,66.065
5084,0,38
5085,0,38
5086,0,38
5087,0,38
5088,0,38
5089,0,38
5090,0,38
5091,0,38
5092,0,38
5093,0,38
5094,0,38
5095,468,160.24
5096,671,380.769
5097,776,611.092
5098,835,808.886
5099,14,259.93
5100,348,848.312
5101,510,1007.183
5102,46,495.852
5103,77,492.286
5104,465,612.89
5105,94,295.301
5106,357,221.358
5107,152,65.108
5108,0,38
5109,0,38
5110,0,38
5111,0,38
5112,0,38
5113,0,38
5114,0,38
5115,0,38
5116,0,38
5117,0,38
5118,0,38
5119,20,114.043
5120,45,215.556
5121,584,574.767
5122,849,810.102
5123,878,958.599
5124,914,1048.811
5125,911,1061.387
5126,168,682.294
5127,217,633.136
5128,131,448.633
5129,86,288.733
5130,70,166.88
5131,11,66.349
5132,0,38
5133,0,38
5134,0,38
5135,0,38
5136,0,38
5137,0,38
5138,0,38
5139,0,38
5140,0,38
5141,0,38
5142,0,38
5143,238,141.916
5144,537,359.511
5145,816,613.372
5146,864,812.007
5147,890,959.909
5148,880,1037.912
5149,884,1052.93
5150,875,996.85
5151,854,873.149
5152,333,547.582
5153,306,380.595
5154,578,240.999
5155,248,62.315
5156,0,38
5157,0,38
5158,0,38
5159,0,38
5160,0,38
5161,0,38
5162,0,38
5163,0,38
5164,0,38
5165,0,38
5166,0,38
5167,502,157.891
5168,712,385.425
5169,815,619.725
5170,873,821.41
5171,907,973.855
5172,935,1063.45
5173,938,1078.123
5174,929,1020.004
5175,914,894.932
5176,872,710.135
5177,797,484.263
5178,656,247.394
5179,323,58.647
5180,0,38
5181,0,38
5182,0,38
5183,0,38
5184,0,38
5185,0,38
5186,0,38
5187,0,38
5188,0,38
5189,0,38
5190,0,38
5191,507,157.502
5192,706,385.155
5193,807,619.266
5194,865,821.645
5195,899,973.146
5196,920,1061.353
5197,79,597.589
5198,87,548.763
5199,0,61.786
5200,49,354.723
5201,173,333.408
5202,0,41.785
5203,0,38
5204,0,38
5205,0,38
5206,0,38
5207,0,38
5208,0,38
5209,0,38
5210,0,38
5211,0,38
5212,0,38
5213,0,38
5214,0,38
5215,447,155.766
5216,655,376.807
5217,767,609.841
5218,837,812.309
5219,881,967.325
5220,916,1060.95
5221,333,851.265
5222,158,671.203
5223,0,64.642
5224,36,329.401
5225,749,478.71
5226,594,241.025
5227,247,60.627
5228,0,38
5229,0,38
5230,0,38
5231,0,38
5232,0,38
5233,0,38
5234,0,38
5235,0,38
5236,0,38
5237,0,38
5238,0,38
5239,495,156.577
5240,702,383.721
5241,803,617.388
5242,859,817.766
5243,891,969.881
5244,918,1058.358
5245,35,481.71
5246,360,817.58
5247,36,405.074
5248,484,615.126
5249,415,411.234
5250,284,205.753
5251,94,62.121
5252,0,38
